Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,1e6ed113-a3f8-4804-8fc3-fe7828d4217b,PathAnnotationObject,,Image,Polygon,44003.4,101929.2,72439711.4,34048.4
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,3a782e60-58cc-4865-935e-3ff8e467997f,PathAnnotationObject,,Image,Polygon,43786.1,83010.4,43274762.3,28525.8
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,072d5a5b-c5c2-445f-8d6d-a2fe9511f710,PathAnnotationObject,,Image,Polygon,2802,41897.9,82138019.7,46043.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,822cc151-77f3-4736-959d-78c9f81e80e8,PathAnnotationObject,,Image,Polygon,106191.4,77995.2,40683878.5,31572.8
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,3cee0890-6fa6-431f-9cc3-383ac15d446c,PathAnnotationObject,,Image,Polygon,10156.3,60003.4,49646936.1,29455.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,e84a9782-a643-45d9-ac8b-d22e92be2c30,PathAnnotationObject,,Image,Polygon,84623.6,56154.4,57209515.9,34400.6
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,d8f836cc-d949-4b11-aacf-8ffdadb33a21,PathAnnotationObject,,Image,Polygon,78836.8,32255.7,60220543,34929.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,56371dc6-0bad-4717-b2ee-5271a417efbf,PathAnnotationObject,,Image,Polygon,10533.3,49919.8,55739014.2,34400.6
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,a38d6f43-0522-42a1-b1b9-6d39be591a7a,PathAnnotationObject,,Image,Polygon,92171.9,53447.8,59940447.5,32578.1
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,0bfd151c-cb37-4c5c-b9a0-1fdbfe56efe9,PathAnnotationObject,,Image,Polygon,59902.6,20416,60150519.1,35459.1
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,6e085320-68a9-4db8-85c7-72881f0ebab1,PathAnnotationObject,,Image,Polygon,11822.9,13405.2,53848369.3,30151.1
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,88dd94d4-fc8b-4d13-931f-2cbd3838d3d1,PathAnnotationObject,,Image,Polygon,89245.8,63477.5,60780734.1,34219
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,9e544742-b5da-4644-b493-ff35e49d3d8e,PathAnnotationObject,,Image,Polygon,25331.3,84265.4,59800399.7,36517.6
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,1ffe888b-c26f-4604-9654-f0b1b1d93ed6,PathAnnotationObject,,Image,Polygon,8961.6,29116.7,61901116.3,32358.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,a40a3b77-58f3-49f5-b80e-65612f36d397,PathAnnotationObject,,Image,Polygon,15650.1,46540.5,53568273.7,34929.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,07a7fe2f-39ad-4a24-8c99-7d406f75273f,PathAnnotationObject,,Image,Polygon,78019.5,92191.6,47721279.2,29028.4
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,cf923287-ac8c-4971-8c0f-e1ab6eacbe72,PathAnnotationObject,,Image,Polygon,24752.9,73209.9,78286705.9,39693
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,2e4d8a1c-5090-4f4d-a5dc-c7d5f9ddecb8,PathAnnotationObject,,Image,Polygon,80483.7,102124.5,72404699.4,33946.6
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,9eb9fd3b-a3af-4726-a230-4ec6ad258064,PathAnnotationObject,,Image,Polygon,55077,60934.8,60990805.8,35459.1
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,53a2a3bd-fe4f-4939-b14d-58db0c5766ce,PathAnnotationObject,,Image,Polygon,46169.8,63229.4,66242597.3,35988.4
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,31cdbb0c-39d8-48aa-9391-c205b24bee9c,PathAnnotationObject,,Image,Polygon,83405.7,2782.5,46775956.7,29108.2
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,cb15e8de-9eab-4a63-a828-06771d11488f,PathAnnotationObject,,Image,Polygon,97931.2,5056.8,65682406.2,38105.3
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,05f4e1f9-78d4-4bea-85a1-35ec0509a614,PathAnnotationObject,,Image,Polygon,48031.2,75056.8,63231570.2,35988.4
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,e53c3b03-d006-41b9-b52e-c07a7e29b999,PathAnnotationObject,,Image,Polygon,12279.8,88190.9,34346716.7,30979.4
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,918ba8ce-627c-415e-b4de-a21b49d4143e,PathAnnotationObject,,Image,Polygon,33993.3,53502.5,48071398.6,30306.1
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,abfffe6a-7cf3-4a22-83d6-99a1a9ff8a8f,PathAnnotationObject,,Image,Polygon,73246.5,44999.5,59380256.4,40222.3
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,4d71b4a3-99cc-443a-a673-4b867bff613a,PathAnnotationObject,,Image,Polygon,3265.9,92340.1,66452669,40222.3
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,10ce800c-5ec7-4124-a929-b5db774b1f76,PathAnnotationObject,,Image,Polygon,93775.7,35090.1,23282942.5,19902.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,70a1a68a-5a77-4265-b199-c6c1d7010d85,PathAnnotationObject,,Image,Polygon,76811.3,77657.7,83958640.8,40751.5
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,2a4e0dc5-2d07-4ba1-8f2a-de501afd46f1,PathAnnotationObject,,Image,Polygon,79118.5,20452.4,53673309.6,29156.9
L-07 2 Cryo Exp 15 ms Gain 1 Satur 100.tif,7c625175-2e09-43a1-90b8-6b4749b890b8,PathAnnotationObject,,Image,Polygon,100722.4,35852.8,67993194.5,33855.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,374b5e7f-e386-4b78-bb8c-88a45c04686c,PathAnnotationObject,,Image,Polygon,69914.8,51781.1,26181623.3,21204.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,75ebf384-6bdc-427d-b9b3-26f845f6413e,PathAnnotationObject,,Image,Polygon,86248.1,26765.9,44960287.5,30061.4
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,6a887bf3-0d53-4591-81c4-d75916d3a751,PathAnnotationObject,,Image,Polygon,119048.5,116684.1,12110750.9,15255
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7a1bf922-54e8-4dea-a72a-b0142aeb2991,PathAnnotationObject,,Image,Polygon,186237.8,87973.4,36542265.6,29633.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,af369d3e-5559-4734-bbfe-d7f78f30b20f,PathAnnotationObject,,Image,Polygon,141365.9,104822.5,34722152.8,27516.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,06759da5-8e04-479c-ad30-8bc958f06fec,PathAnnotationObject,,Image,Polygon,66628.2,61619.6,32061987.8,25400
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,a6ec9d5f-a9a8-46c3-9fdf-f7b3f7dc9a75,PathAnnotationObject,,Image,Polygon,80832.6,104679.5,11025683.6,13822.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,d69eb0e2-c780-44ee-8623-85b0fabb27f2,PathAnnotationObject,,Image,Polygon,60790.4,121862.8,74274605,32119.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,030539e0-a295-4396-920f-891b5984b10a,PathAnnotationObject,,Image,Polygon,225499.3,33148.5,52958283.4,34278.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,63eb504d-848b-4948-9e3c-08b4225a3dde,PathAnnotationObject,,Image,Polygon,181112.6,73127.5,41582578.1,29431.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,e8650303-6782-47f2-b6bb-ee6f9a466eb3,PathAnnotationObject,,Image,Polygon,218565.1,18423.3,43752712.7,29633.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,758dbb0c-d67b-4c74-9924-9aa6875b8280,PathAnnotationObject,,Image,Polygon,82235,78240.8,40252495.7,27992.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,491a1d69-5732-4161-b86a-b94820b89c37,PathAnnotationObject,,Image,Polygon,129921.7,64944.4,22366386.7,20701.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,4bad5e94-f392-4cc5-843a-a5e72b91da13,PathAnnotationObject,,Image,Polygon,139184.3,20637.4,22226378,20701.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,0c1b441a-b041-4409-af57-deddd3ccb7f2,PathAnnotationObject,,Image,Polygon,32287.8,14178.4,59153667.5,33866.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,05e2593d-c796-41c3-a824-3deeded56664,PathAnnotationObject,,Image,Polygon,166415.6,59398.5,28666777.3,22727.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,0c50ee21-7e52-432a-8f76-3fbca2a1ec0c,PathAnnotationObject,,Image,Polygon,184918.6,27922.2,52713268.2,32407.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,1b784a96-0ded-4277-b85b-6527210597a5,PathAnnotationObject,,Image,Polygon,176019.5,81586,58593632.8,33594.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,dbcf3e5c-49a8-431e-9af7-02e0b75ef3cc,PathAnnotationObject,,Image,Polygon,128877.3,56364.1,35002170.1,25127.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,b0fc1711-1e30-4c22-b394-8a5c06a56f45,PathAnnotationObject,,Image,Polygon,112910.3,80422.8,48372999.1,34925
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,bc177e34-f88c-4b8e-864f-a95b42d751ef,PathAnnotationObject,,Image,Polygon,207344.4,92627.2,27931731.8,24160.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,9e574a52-568c-4063-912b-752e50636928,PathAnnotationObject,,Image,Polygon,92575.1,34274.2,57613572,34395.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,f9c77e9a-02d2-47d3-9936-7ff1eba5a47b,PathAnnotationObject,,Image,Polygon,218258.9,74172.1,31991983.5,31623.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,71358af9-925c-4776-8726-a6760ea631fd,PathAnnotationObject,,Image,Polygon,94484.4,86704.6,27511705.7,26495.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,fdeba170-64f9-479e-89c9-cec226dba079,PathAnnotationObject,,Image,Polygon,86552.9,103636.6,36647272.1,28147.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,3664cdc1-ae4a-4027-85b5-65216d092f50,PathAnnotationObject,,Image,Polygon,120898.9,21174.2,63703949.7,39687.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,df6f1c43-242a-4a63-9513-ba7733074586,PathAnnotationObject,,Image,Polygon,89469.8,59323.3,42072608.5,27463.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,4a0920cf-c393-415b-8cd2-f60e401274b7,PathAnnotationObject,,Image,Polygon,22932.2,41749.6,28351757.8,24870.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,08b486aa-82bd-4489-a45c-5d4e75c6c9fc,PathAnnotationObject,,Image,Polygon,59147.1,48378.3,53868339.8,36288.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,72c0fcda-eaac-4605-962e-6f85715bd75e,PathAnnotationObject,,Image,Polygon,49067.8,81090.8,56388496.1,35631.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,027cbf4e-8ae6-48dc-b100-126e3d019967,PathAnnotationObject,,Image,Polygon,83824.1,71335.6,66399116.8,33877.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,2f4fb50e-540c-4da1-aa2f-4461a4f2d418,PathAnnotationObject,,Image,Polygon,117389.3,101716.4,41442569.4,28174.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,dec493cd-e2d7-4681-a0ba-cda397b3597f,PathAnnotationObject,,Image,Polygon,59442.6,68698.5,28421762.2,23283.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,0d74a2e7-587f-4529-aabd-d6fa84448def,PathAnnotationObject,,Image,Polygon,107341.6,76292.4,47812964.4,33337.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,eb018698-bf14-4adf-8445-beb5940ebfb6,PathAnnotationObject,,Image,Polygon,5370.2,112462.3,33497076.8,33567.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,0f680e5d-b451-4e07-9b3e-967f053f6d33,PathAnnotationObject,,Image,Polygon,85563.8,117968.4,27861727.4,21952.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,5a54fa38-2a3a-42da-a828-d9a95f36349e,PathAnnotationObject,,Image,Polygon,159690.9,10617.5,24921545.1,22225
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,cca8d7db-63de-45c8-9b98-a890972e459e,PathAnnotationObject,,Image,Polygon,131072.7,36304.6,21561336.8,20108.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7f5c72fa-f221-440e-9175-510db653642f,PathAnnotationObject,,Image,Polygon,106542.4,66958.7,36472261.3,26276.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,a1420846-9e23-45eb-811b-8b160c87436c,PathAnnotationObject,,Image,Polygon,213538.5,80685,46062855.9,34925
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,5ba95e5e-7076-4b90-8359-8a161a339ca7,PathAnnotationObject,,Image,Polygon,58850.4,91435,47602951.4,31018.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,814fd1aa-6070-42b3-914f-8b9c1c288ccd,PathAnnotationObject,,Image,Polygon,42638.5,103851.9,19181189.2,19579.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,18679e85-6770-410a-9591-3999f83ff124,PathAnnotationObject,,Image,Polygon,98821.4,52363.2,52678266.1,35556
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,185b9182-32d5-4dea-8a9f-dcf218b51224,PathAnnotationObject,,Image,Polygon,192396.3,90924.1,36822283,26458.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,832e4591-c2dc-4600-a9e0-7443d6c6c022,PathAnnotationObject,,Image,Polygon,111330.9,99123.1,35072174.5,26057.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,4470d1b9-0e2f-4249-b9bd-3ba1ea9f81bf,PathAnnotationObject,,Image,Polygon,170867.7,49650.4,39727463.1,26121.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,abd0f9c9-7b86-4796-a40f-5fe0853ccf0a,PathAnnotationObject,,Image,Polygon,200652.3,16570.7,38992417.5,29633.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,1bb67843-7c99-4ffd-b76d-a079561b591a,PathAnnotationObject,,Image,Polygon,143027.6,119175,37452322,28045.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,c1a14866-885e-4210-9180-a102b91546a9,PathAnnotationObject,,Image,Polygon,228123.4,16305.8,25201562.5,22391
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,e54e1ea4-8f79-40e6-85c5-a7a99a559fce,PathAnnotationObject,,Image,Polygon,222064.3,70872.7,35422196.2,29051
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,f8d65bcc-3979-4395-b9bb-87b7f234f55c,PathAnnotationObject,,Image,Polygon,94077.4,25298.8,19181189.2,19178.4
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,e2cd303c-4291-4266-9c36-731b7205be5c,PathAnnotationObject,,Image,Polygon,20120.8,52157.7,49773085.9,33866.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,03a071b6-fe89-4eca-b065-21039e9eb536,PathAnnotationObject,,Image,Polygon,190065,77255.8,43682708.3,32279.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,e391ecab-0ccb-45f0-944e-0dd3a0fce99a,PathAnnotationObject,,Image,Polygon,144431.4,62816.3,38747402.3,26960.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,60d8e569-7c62-400d-8020-4f79b51cca2f,PathAnnotationObject,,Image,Polygon,3834.4,39796.8,23206438.8,21230.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,cefb9c02-f895-4902-b7ab-5d3e1f459145,PathAnnotationObject,,Image,Polygon,39320.1,40725.9,41757589,30975.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,8b400b39-e9dc-413e-afce-4ddefd057191,PathAnnotationObject,,Image,Polygon,21099.5,92050.1,46062855.9,30691.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,0930d6dd-fa07-44da-8439-cab3112e3dab,PathAnnotationObject,,Image,Polygon,194755,29900.7,39342439.2,29633.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7f1c6485-eb54-47e9-8c96-432a34ee7689,PathAnnotationObject,,Image,Polygon,177903.5,101324.4,37207306.9,25811.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,6e433d5b-c61a-4df1-8b8c-85712ec4e0da,PathAnnotationObject,,Image,Polygon,151645.8,25263.2,34197120.2,25592.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,d49ab4b8-19a1-42e6-b2a6-f3ff8af44850,PathAnnotationObject,,Image,Polygon,146373.8,80606.8,48162986.1,32279.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,56596c55-2ca5-440e-a4b5-e682b2b78cc9,PathAnnotationObject,,Image,Polygon,186741.7,46136.4,66574127.6,40216.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7ba1d9a1-ff4b-4f31-8de3-f82edf440a0c,PathAnnotationObject,,Image,Polygon,172319.2,96837.6,40112487,26934.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,68c7bbd2-2bdd-4549-95ee-d5fc0dc9eae9,PathAnnotationObject,,Image,Polygon,105871.6,3125.1,33357068.1,24753.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,d10461d3-7f45-4f2d-bdb0-9a50a751a182,PathAnnotationObject,,Image,Polygon,105698.1,97527.2,9520590.3,12609.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,5a187d32-657d-4b26-93b3-cecf90030be3,PathAnnotationObject,,Image,Polygon,205923.5,80444.6,36262248.3,27516.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,24435e48-bfbe-4cd3-a0be-0238db14d1b8,PathAnnotationObject,,Image,Polygon,96449.4,40168.1,41827593.3,29825.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,a0f83206-deea-44c1-8d29-1b90874f2439,PathAnnotationObject,,Image,Polygon,215201.9,119806.8,26951671,23759.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,31164f30-894d-45d1-bbd8-f59633dd3284,PathAnnotationObject,,Image,Polygon,31184.2,26190.4,44522760.4,29633.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,025695ad-304e-4f7b-adee-0853d75abe90,PathAnnotationObject,,Image,Polygon,74531.8,43043.3,97306033,47952
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,874ce717-166c-4dba-b5c8-44fcfe83ddb8,PathAnnotationObject,,Image,Polygon,194468.3,112805.7,30416885.9,25811.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,2fb9dbe2-5669-4999-92f1-b219e7cfba8e,PathAnnotationObject,,Image,Polygon,194231.9,15348.9,30101866.3,26987.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,83fda373-8eb0-4cf1-806c-cf0f7f9b7f11,PathAnnotationObject,,Image,Polygon,228082.4,71152,26181623.3,22572.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,eb7334fd-5938-45b5-9bc4-e9fde3b5b66e,PathAnnotationObject,,Image,Polygon,42122.6,88477.4,41092547.7,30691.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7cb7ec6c-696f-4166-beec-68736d9051cf,PathAnnotationObject,,Image,Polygon,15147.1,6087.8,42632643.2,29104.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,23086c9b-f826-40c3-aa5b-8cf2ba60c86c,PathAnnotationObject,,Image,Polygon,167288.7,40976.2,25026551.6,24534.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,990e9bf7-fc42-4ba0-84ee-11e2543f0029,PathAnnotationObject,,Image,Polygon,223327.3,120731.2,39272434.9,26624.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,712d942b-72f6-410b-95d5-8978262219bd,PathAnnotationObject,,Image,Polygon,132468.4,4154.6,64508999.6,35336.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,dd596f51-c645-4bbf-ad9d-0367acb68dbb,PathAnnotationObject,,Image,Polygon,155669.2,89644.2,36472261.3,26458.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7ec9a62d-55de-4c62-b1a9-525753668e41,PathAnnotationObject,,Image,Polygon,96344.8,19690.9,32482013.9,25929.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,6daddf2d-8412-4dec-b7df-93c4c41cdd0e,PathAnnotationObject,,Image,Polygon,188074.4,54333.7,37802343.8,26276.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,9f459771-392f-4a42-98ff-9fa27db3c5f6,PathAnnotationObject,,Image,Polygon,142849.7,87576.6,38082361.1,28575
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,cdafbf19-7510-4dcb-b9df-d4696a67bd62,PathAnnotationObject,,Image,Polygon,151588.6,56200,29401822.9,24341.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,d9c993be-56d4-4a35-86ce-aabaebb42c89,PathAnnotationObject,,Image,Polygon,88307.3,50608.1,44697771.3,29516
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,4698c407-bb98-4efc-b170-ecd4586831bc,PathAnnotationObject,,Image,Polygon,147639.3,11947.3,64123975.7,37897.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,551a1d0f-20c2-402f-a405-bd63fada5ed1,PathAnnotationObject,,Image,Polygon,122474,113817.4,25936608.1,21359.3
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,f38cb009-d181-471b-b1b5-fb76fb6b331b,PathAnnotationObject,,Image,Polygon,214193.8,100296.9,37242309,26276.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,c6129003-cf6c-4652-b7e5-2cf44eb50286,PathAnnotationObject,,Image,Polygon,69373.6,91376.8,39167428.4,26741.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,810aacfe-e7b1-4b46-ad9f-2de55f60999c,PathAnnotationObject,,Image,Polygon,30931.7,75998.1,84145217,34455.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,f0afb2eb-1880-4029-be00-35012a2f2602,PathAnnotationObject,,Image,Polygon,127295.9,18653.1,49353059.9,33866.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,ebc66b9c-feed-4774-b4f7-ca769e2d7a26,PathAnnotationObject,,Image,Polygon,165255.4,53455.4,35772217.9,26586.7
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,4ed15f98-a276-4111-bca3-cccfdc5650ed,PathAnnotationObject,,Image,Polygon,118370,50303.3,40987541.2,26560.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,33a31402-0662-4282-82b8-712761ae902d,PathAnnotationObject,,Image,Polygon,218018.6,113390.3,41337562.9,28457.6
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,7bc8bde2-6df2-4fc6-bc14-4ea66659983f,PathAnnotationObject,,Image,Polygon,179270.4,33061.1,32657024.7,24315.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,b482fd0b-6ecb-438a-8a34-9603cfbf86b0,PathAnnotationObject,,Image,Polygon,114438.9,60830.9,38397380.6,26650.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,25d9fdac-db3a-439b-b21a-d51b3bcd0b05,PathAnnotationObject,,Image,Polygon,34172,106146.4,35632209.2,26661.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,36c13122-b1b7-49d6-bf38-89596efa9076,PathAnnotationObject,,Image,Polygon,113157.6,110173,31466951,24405.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,9bf60539-8327-42e0-aecf-8d9604b1ac34,PathAnnotationObject,,Image,Polygon,227794.8,56334.9,41232556.4,29104.2
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,bfd3a58e-d7ac-4497-a7c5-c6c68fd8362e,PathAnnotationObject,,Image,Polygon,210874.7,88784,43682708.3,29141.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,a1d1dbc1-effd-449f-b09e-00c56e656ed5,PathAnnotationObject,,Image,Polygon,13021.3,113224.3,47532947,34395.8
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,c1788f3c-0fb2-41be-8037-9e6686f6cf0d,PathAnnotationObject,,Image,Polygon,80425.3,111022.9,29716842.4,23785.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,e38db32e-0893-407b-9c0f-3129f09bdc0f,PathAnnotationObject,,Image,Polygon,101532.7,44435.2,48443003.5,29670.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,d0d293c1-eda9-4acd-95a1-d8039dbaceef,PathAnnotationObject,,Image,Polygon,148755.3,113999.7,45082795.1,29670.9
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,b6e445b2-0950-4c51-a2b2-763180c75e58,PathAnnotationObject,,Image,Polygon,152175.9,66010.4,28596773,24005.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,14a8acb4-fb15-4aa6-8b6a-8ac0ed3c0ca3,PathAnnotationObject,,Image,Polygon,188383.8,39175.7,49283055.6,30948.5
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,dcdc5955-d948-4aa3-a867-96d8f95439c9,PathAnnotationObject,,Image,Polygon,96667.6,63986.4,43017667.1,30355.1
L10-1 FFPE 2 Exp 14 ms Gain 1 Satur 100.tif,5d901052-bf75-4d43-b6cf-bc912333fd58,PathAnnotationObject,,Image,Polygon,199535.1,42925.9,30031862,23411.7
